Col	Row	ESRI	RMS
3878	3177	55.00529	11
3879	3177	54.98088	11
3880	3177	54.95646	11
3881	3177	54.93204	11
3882	3177	54.90763	11
3883	3177	54.88321	11
3884	3177	54.8588	11
3885	3177	54.83438	11
3886	3177	54.80996	11
3887	3177	54.78555	11
3888	3177	54.67887	11
3889	3177	54.54329	11
3890	3177	54.4077	11
3891	3177	54.27212	11
3892	3177	54.13653	11
3893	3177	54.00095	11
3894	3177	53.86536	11
3895	3177	53.72978	11
3896	3177	53.5942	11
3897	3177	53.45861	11
3898	3177	53.32303	11
3899	3177	53.18744	11
3900	3177	53.05186	11
3901	3177	52.91628	11
3902	3177	52.78069	11
3903	3177	52.64511	11
3904	3177	52.50953	11
3815	3178	62.88337	11
3816	3178	62.6954	11
3817	3178	62.50743	11
3818	3178	62.31946	11
3819	3178	62.1315	11
3820	3178	61.94353	11
3821	3178	61.75556	11
3822	3178	61.56759	11
3823	3178	61.37962	11
3824	3178	61.19165	11
3825	3178	61.00369	11
3826	3178	60.81572	11
3827	3178	60.62775	11
3828	3178	60.43979	11
3829	3178	60.25182	11
3830	3178	60.06385	11
3831	3178	59.87588	11
3832	3178	59.68791	11
3833	3178	59.49994	11
3834	3178	59.31198	11
3835	3178	59.12401	11
3836	3178	58.93604	11
3837	3178	58.74807	11
3838	3178	58.60005	11
3839	3178	58.46607	11
3840	3178	58.33208	11
3841	3178	58.1981	11
3842	3178	58.06412	11
3843	3178	57.93013	11
3844	3178	57.79615	11
3845	3178	57.66216	11
3846	3178	57.52818	11
3847	3178	57.3942	11
3848	3178	57.26021	11
3849	3178	57.12623	11
3850	3178	56.99224	11
3851	3178	56.85826	11
3852	3178	56.72428	11
3853	3178	56.59029	11
3854	3178	56.45631	11
3855	3178	56.32232	11
3856	3178	56.18834	11
3857	3178	56.05436	11
3858	3178	55.92037	11
3859	3178	55.78639	11
3860	3178	55.6524	11
3861	3178	55.51842	11
3862	3178	55.38444	11
3863	3178	55.33035	11
3864	3178	55.30433	11
3865	3178	55.27832	11
3866	3178	55.2523	11
3867	3178	55.22628	11
3868	3178	55.20027	11
3869	3178	55.17425	11
3870	3178	55.14824	11
3871	3178	55.12222	11
3872	3178	55.0962	11
3873	3178	55.07019	11
3874	3178	55.04417	11
3875	3178	55.01816	11
3876	3178	54.99214	11
3877	3178	54.96613	11
3878	3178	54.94011	11
3879	3178	54.91409	11
3880	3178	54.88808	11
3881	3178	54.86206	11
3882	3178	54.83604	11
3883	3178	54.81003	11
3884	3178	54.78401	11
3885	3178	54.758	11
3886	3178	54.73198	11
3887	3178	54.70596	11
3888	3178	54.60005	11
3889	3178	54.46607	11
3890	3178	54.33208	11
3891	3178	54.1981	11
3892	3178	54.06412	11
3893	3178	53.93013	11
3894	3178	53.79615	11
3895	3178	53.66216	11
3896	3178	53.52818	11
3897	3178	53.3942	11
3898	3178	53.26021	11
3899	3178	53.12623	11
3900	3178	52.99224	11
3901	3178	52.85826	11
3902	3178	52.72428	11
3903	3178	52.59029	11
3904	3178	52.45631	11
3815	3179	62.73214	11
3816	3179	62.54737	11
3817	3179	62.3626	11
3818	3179	62.17783	11
3819	3179	61.99306	11
3820	3179	61.8083	11
3821	3179	61.62353	11
3822	3179	61.43876	11
3823	3179	61.25399	11
3824	3179	61.06923	11
3825	3179	60.88446	11
3826	3179	60.69969	11
3827	3179	60.51492	11
3828	3179	60.33015	11
3829	3179	60.14538	11
3830	3179	59.96062	11
3831	3179	59.77585	11
3832	3179	59.59108	11
3833	3179	59.40631	11
3834	3179	59.22154	11
3835	3179	59.03678	11
3836	3179	58.85201	11
3837	3179	58.66724	11
3838	3179	58.52124	11
3839	3179	58.38885	11
3840	3179	58.25647	11
3841	3179	58.12408	11
3842	3179	57.9917	11
3843	3179	57.85931	11
3844	3179	57.72693	11
3845	3179	57.59455	11
3846	3179	57.46216	11
3847	3179	57.32978	11
3848	3179	57.1974	11
3849	3179	57.06501	11
3850	3179	56.93263	11
3851	3179	56.80024	11
3852	3179	56.66786	11
3853	3179	56.53548	11
3854	3179	56.40309	11
3855	3179	56.27071	11
3856	3179	56.13832	11
3857	3179	56.00594	11
3858	3179	55.87355	11
3859	3179	55.74117	11
3860	3179	55.60879	11
3861	3179	55.4764	11
3862	3179	55.34402	11
3863	3179	55.28917	11
3864	3179	55.26155	11
3865	3179	55.23393	11
3866	3179	55.20632	11
3867	3179	55.1787	11
3868	3179	55.15108	11
3869	3179	55.12347	11
3870	3179	55.09585	11
3871	3179	55.06824	11
3872	3179	55.04062	11
3873	3179	55.013	11
3874	3179	54.98539	11
3875	3179	54.95777	11
3876	3179	54.93016	11
3877	3179	54.90254	11
3878	3179	54.87492	11
3879	3179	54.84731	11
3880	3179	54.81969	11
3881	3179	54.79208	11
3882	3179	54.76446	11
3883	3179	54.73684	11
3884	3179	54.70923	11
3885	3179	54.68161	11
3886	3179	54.654	11
3887	3179	54.62638	11
3888	3179	54.52124	11
3889	3179	54.38885	11
3890	3179	54.25647	11
3891	3179	54.12408	11
3892	3179	53.9917	11
3893	3179	53.85931	11
3894	3179	53.72693	11
3895	3179	53.59455	11
3896	3179	53.46216	11
3897	3179	53.32978	11
3898	3179	53.1974	11
3899	3179	53.06501	11
3900	3179	52.93263	11
3901	3179	52.80024	11
3902	3179	52.66786	11
3903	3179	52.53548	11
3904	3179	52.40309	11
3815	3180	62.5809	11
3816	3180	62.39933	11
3817	3180	62.21777	11
3818	3180	62.0362	11
3819	3180	61.85463	11
3820	3180	61.67307	11
3821	3180	61.4915	11
3822	3180	61.30993	11
3823	3180	61.12836	11
3824	3180	60.94679	11
3825	3180	60.76522	11
3826	3180	60.58366	11
3827	3180	60.40209	11
3828	3180	60.22052	11
3829	3180	60.03895	11
3830	3180	59.85738	11
3831	3180	59.67582	11
3832	3180	59.49425	11
3833	3180	59.31268	11
3834	3180	59.13111	11
3835	3180	58.94954	11
3836	3180	58.76797	11
3837	3180	58.58641	11
3838	3180	58.44242	11
3839	3180	58.31163	11
3840	3180	58.18085	11
3841	3180	58.05007	11
3842	3180	57.91928	11
3843	3180	57.7885	11
3844	3180	57.65771	11
3845	3180	57.52693	11
3846	3180	57.39615	11
3847	3180	57.26537	11
3848	3180	57.13458	11
3849	3180	57.0038	11
3850	3180	56.87301	11
3851	3180	56.74223	11
3852	3180	56.61144	11
3853	3180	56.48066	11
3854	3180	56.34988	11
3855	3180	56.21909	11
3856	3180	56.08831	11
3857	3180	55.95752	11
3858	3180	55.82674	11
3859	3180	55.69596	11
3860	3180	55.56517	11
3861	3180	55.43439	11
3862	3180	55.3036	11
3863	3180	55.24798	11
3864	3180	55.21877	11
3865	3180	55.18955	11
3866	3180	55.16033	11
3867	3180	55.13111	11
3868	3180	55.1019	11
3869	3180	55.07269	11
3870	3180	55.04347	11
3871	3180	55.01425	11
3872	3180	54.98503	11
3873	3180	54.95582	11
3874	3180	54.92661	11
3875	3180	54.89739	11
3876	3180	54.86817	11
3877	3180	54.83895	11
3878	3180	54.80974	11
3879	3180	54.78053	11
3880	3180	54.75131	11
3881	3180	54.72209	11
3882	3180	54.69287	11
3883	3180	54.66366	11
3884	3180	54.63445	11
3885	3180	54.60523	11
3886	3180	54.57601	11
3887	3180	54.54679	11
3888	3180	54.44242	11
3889	3180	54.31163	11
3890	3180	54.18085	11
3891	3180	54.05007	11
3892	3180	53.91928	11
3893	3180	53.7885	11
3894	3180	53.65771	11
3895	3180	53.52693	11
3896	3180	53.39615	11
3897	3180	53.26537	11
3898	3180	53.13458	11
3899	3180	53.0038	11
3900	3180	52.87301	11
3901	3180	52.74223	11
3902	3180	52.61144	11
3903	3180	52.48066	11
3904	3180	52.34988	11
3815	3181	62.42967	11
3816	3181	62.2513	11
3817	3181	62.07294	11
3818	3181	61.89457	11
3819	3181	61.7162	11
3820	3181	61.53783	11
3821	3181	61.35946	11
3822	3181	61.1811	11
3823	3181	61.00273	11
3824	3181	60.82436	11
3825	3181	60.64599	11
3826	3181	60.46762	11
3827	3181	60.28926	11
3828	3181	60.11089	11
3829	3181	59.93252	11
3830	3181	59.75415	11
3831	3181	59.57578	11
3832	3181	59.39742	11
3833	3181	59.21905	11
3834	3181	59.04068	11
3835	3181	58.86231	11
3836	3181	58.68394	11
3837	3181	58.50558	11
3838	3181	58.36361	11
3839	3181	58.23442	11
3840	3181	58.10524	11
3841	3181	57.97605	11
3842	3181	57.84687	11
3843	3181	57.71769	11
3844	3181	57.5885	11
3845	3181	57.45932	11
3846	3181	57.33013	11
3847	3181	57.20095	11
3848	3181	57.07176	11
3849	3181	56.94258	11
3850	3181	56.8134	11
3851	3181	56.68421	11
3852	3181	56.55503	11
3853	3181	56.42584	11
3854	3181	56.29666	11
3855	3181	56.16748	11
3856	3181	56.03829	11
3857	3181	55.90911	11
3858	3181	55.77992	11
3859	3181	55.65074	11
3860	3181	55.52156	11
3861	3181	55.39237	11
3862	3181	55.26319	11
3863	3181	55.20679	11
3864	3181	55.17598	11
3865	3181	55.14516	11
3866	3181	55.11435	11
3867	3181	55.08353	11
3868	3181	55.05272	11
3869	3181	55.0219	11
3870	3181	54.99109	11
3871	3181	54.96027	11
3872	3181	54.92945	11
3873	3181	54.89864	11
3874	3181	54.86782	11
3875	3181	54.83701	11
3876	3181	54.80619	11
3877	3181	54.77537	11
3878	3181	54.74456	11
3879	3181	54.71374	11
3880	3181	54.68292	11
3881	3181	54.65211	11
3882	3181	54.62129	11
3883	3181	54.59048	11
3884	3181	54.55966	11
3885	3181	54.52884	11
3886	3181	54.49803	11
3887	3181	54.46721	11
3888	3181	54.36361	11
3889	3181	54.23442	11
3890	3181	54.10524	11
3891	3181	53.97605	11
3892	3181	53.84687	11
3893	3181	53.71769	11
3894	3181	53.5885	11
3895	3181	53.45932	11
3896	3181	53.33013	11
3897	3181	53.20095	11
3898	3181	53.07176	11
3899	3181	52.94258	11
3900	3181	52.8134	11
3901	3181	52.68421	11
3902	3181	52.55503	11
3903	3181	52.42584	11
3904	3181	52.29666	11
3815	3182	62.27844	11
3816	3182	62.10327	11
3817	3182	61.9281	11
3818	3182	61.75294	11
3819	3182	61.57777	11
3820	3182	61.4026	11
3821	3182	61.22743	11
3822	3182	61.05227	11
3823	3182	60.87709	11
3824	3182	60.70193	11
3825	3182	60.52676	11
3826	3182	60.35159	11
3827	3182	60.17642	11
3828	3182	60.00126	11
3829	3182	59.82609	11
3830	3182	59.65092	11
3831	3182	59.47575	11
3832	3182	59.30058	11
3833	3182	59.12542	11
3834	3182	58.95025	11
3835	3182	58.77508	11
3836	3182	58.59991	11
3837	3182	58.42474	11
3838	3182	58.28479	11
3839	3182	58.1572	11
3840	3182	58.02962	11
3841	3182	57.90203	11
3842	3182	57.77445	11
3843	3182	57.64687	11
3844	3182	57.51928	11
3845	3182	57.3917	11
3846	3182	57.26411	11
3847	3182	57.13653	11
3848	3182	57.00895	11
3849	3182	56.88136	11
3850	3182	56.75378	11
3851	3182	56.62619	11
3852	3182	56.49861	11
3853	3182	56.37103	11
3854	3182	56.24344	11
3855	3182	56.11586	11
3856	3182	55.98828	11
3857	3182	55.86069	11
3858	3182	55.73311	11
3859	3182	55.60552	11
3860	3182	55.47794	11
3861	3182	55.35036	11
3862	3182	55.22277	11
3863	3182	55.16561	11
3864	3182	55.1332	11
3865	3182	55.10078	11
3866	3182	55.06836	11
3867	3182	55.03595	11
3868	3182	55.00353	11
3869	3182	54.97112	11
3870	3182	54.9387	11
3871	3182	54.90628	11
3872	3182	54.87387	11
3873	3182	54.84145	11
3874	3182	54.80904	11
3875	3182	54.77662	11
3876	3182	54.74421	11
3877	3182	54.71179	11
3878	3182	54.67937	11
3879	3182	54.64696	11
3880	3182	54.61454	11
3881	3182	54.58212	11
3882	3182	54.54971	11
3883	3182	54.51729	11
3884	3182	54.48487	11
3885	3182	54.45246	11
3886	3182	54.42004	11
3887	3182	54.38763	11
3888	3182	54.28479	11
3889	3182	54.1572	11
3890	3182	54.02962	11
3891	3182	53.90203	11
3892	3182	53.77445	11
3893	3182	53.64687	11
3894	3182	53.51928	11
3895	3182	53.3917	11
3896	3182	53.26411	11
3897	3182	53.13653	11
3898	3182	53.00895	11
3899	3182	52.88136	11
3900	3182	52.75378	11
3901	3182	52.62619	11
3902	3182	52.49861	11
3903	3182	52.37103	11
3904	3182	52.24344	11
3815	3183	62.12721	11
3816	3183	61.95524	11
3817	3183	61.78327	11
3818	3183	61.61131	11
3819	3183	61.43933	11
3820	3183	61.26737	11
3821	3183	61.0954	11
3822	3183	60.92343	11
3823	3183	60.75146	11
3824	3183	60.57949	11
3825	3183	60.40753	11
3826	3183	60.23556	11
3827	3183	60.06359	11
3828	3183	59.89162	11
3829	3183	59.71965	11
3830	3183	59.54769	11
3831	3183	59.37572	11
3832	3183	59.20375	11
3833	3183	59.03178	11
3834	3183	58.85982	11
3835	3183	58.68785	11
3836	3183	58.51588	11
3837	3183	58.34391	11
3838	3183	58.20597	11
3839	3183	58.07999	11
3840	3183	57.954	11
3841	3183	57.82802	11
3842	3183	57.70203	11
3843	3183	57.57605	11
3844	3183	57.45007	11
3845	3183	57.32409	11
3846	3183	57.1981	11
3847	3183	57.07212	11
3848	3183	56.94613	11
3849	3183	56.82015	11
3850	3183	56.69416	11
3851	3183	56.56818	11
3852	3183	56.4422	11
3853	3183	56.31621	11
3854	3183	56.19023	11
3855	3183	56.06424	11
3856	3183	55.93826	11
3857	3183	55.81227	11
3858	3183	55.68629	11
3859	3183	55.56031	11
3860	3183	55.43432	11
3861	3183	55.30834	11
3862	3183	55.18235	11
3863	3183	55.12443	11
3864	3183	55.09041	11
3865	3183	55.0564	11
3866	3183	55.02238	11
3867	3183	54.98837	11
3868	3183	54.95435	11
3869	3183	54.92033	11
3870	3183	54.88631	11
3871	3183	54.8523	11
3872	3183	54.81828	11
3873	3183	54.78427	11
3874	3183	54.75025	11
3875	3183	54.71624	11
3876	3183	54.68222	11
3877	3183	54.6482	11
3878	3183	54.61419	11
3879	3183	54.58017	11
3880	3183	54.54616	11
3881	3183	54.51214	11
3882	3183	54.47812	11
3883	3183	54.44411	11
3884	3183	54.41009	11
3885	3183	54.37608	11
3886	3183	54.34206	11
3887	3183	54.30804	11
3888	3183	54.20597	11
3889	3183	54.07999	11
3890	3183	53.954	11
3891	3183	53.82802	11
3892	3183	53.70203	11
3893	3183	53.57605	11
3894	3183	53.45007	11
3895	3183	53.32409	11
3896	3183	53.1981	11
3897	3183	53.07212	11
3898	3183	52.94613	11
3899	3183	52.82015	11
3900	3183	52.69416	11
3901	3183	52.56818	11
3902	3183	52.4422	11
3903	3183	52.31621	11
3904	3183	52.19023	11
3815	3184	61.97598	11
3816	3184	61.80721	11
3817	3184	61.63844	11
3818	3184	61.46967	11
3819	3184	61.3009	11
3820	3184	61.13214	11
3821	3184	60.96337	11
3822	3184	60.7946	11
3823	3184	60.62583	11
3824	3184	60.45707	11
3825	3184	60.2883	11
3826	3184	60.11953	11
3827	3184	59.95076	11
3828	3184	59.78199	11
3829	3184	59.61322	11
3830	3184	59.44445	11
3831	3184	59.27569	11
3832	3184	59.10692	11
3833	3184	58.93815	11
3834	3184	58.76938	11
3835	3184	58.60062	11
3836	3184	58.43185	11
3837	3184	58.26308	11
3838	3184	58.12716	11
3839	3184	58.00277	11
3840	3184	57.87839	11
3841	3184	57.75401	11
3842	3184	57.62962	11
3843	3184	57.50524	11
3844	3184	57.38085	11
3845	3184	57.25647	11
3846	3184	57.13208	11
3847	3184	57.0077	11
3848	3184	56.88332	11
3849	3184	56.75893	11
3850	3184	56.63455	11
3851	3184	56.51016	11
3852	3184	56.38578	11
3853	3184	56.26139	11
3854	3184	56.13701	11
3855	3184	56.01263	11
3856	3184	55.88824	11
3857	3184	55.76386	11
3858	3184	55.63948	11
3859	3184	55.51509	11
3860	3184	55.39071	11
3861	3184	55.26632	11
3862	3184	55.14194	11
3863	3184	55.08324	11
3864	3184	55.04763	11
3865	3184	55.01201	11
3866	3184	54.97639	11
3867	3184	54.94078	11
3868	3184	54.90516	11
3869	3184	54.86955	11
3870	3184	54.83393	11
3871	3184	54.79832	11
3872	3184	54.7627	11
3873	3184	54.72709	11
3874	3184	54.69147	11
3875	3184	54.65585	11
3876	3184	54.62024	11
3877	3184	54.58462	11
3878	3184	54.549	11
3879	3184	54.51339	11
3880	3184	54.47777	11
3881	3184	54.44216	11
3882	3184	54.40654	11
3883	3184	54.37093	11
3884	3184	54.33531	11
3885	3184	54.29969	11
3886	3184	54.26408	11
3887	3184	54.22846	11
3888	3184	54.12716	11
3889	3184	54.00277	11
3890	3184	53.87839	11
3891	3184	53.75401	11
3892	3184	53.62962	11
3893	3184	53.50524	11
3894	3184	53.38085	11
3895	3184	53.25647	11
3896	3184	53.13208	11
3897	3184	53.0077	11
3898	3184	52.88332	11
3899	3184	52.75893	11
3900	3184	52.63455	11
3901	3184	52.51016	11
3902	3184	52.38578	11
3903	3184	52.26139	11
3904	3184	52.13701	11
3815	3185	61.82475	11
3816	3185	61.65918	11
3817	3185	61.49361	11
3818	3185	61.32804	11
3819	3185	61.16247	11
3820	3185	60.9969	11
3821	3185	60.83134	11
3822	3185	60.66577	11
3823	3185	60.5002	11
3824	3185	60.33463	11
3825	3185	60.16906	11
3826	3185	60.00349	11
3827	3185	59.83793	11
3828	3185	59.67236	11
3829	3185	59.50679	11
3830	3185	59.34122	11
3831	3185	59.17566	11
3832	3185	59.01009	11
3833	3185	58.84452	11
3834	3185	58.67895	11
3835	3185	58.51338	11
3836	3185	58.34782	11
3837	3185	58.18225	11
3838	3185	58.04834	11
3839	3185	57.92556	11
3840	3185	57.80277	11
3841	3185	57.67999	11
3842	3185	57.55721	11
3843	3185	57.43442	11
3844	3185	57.31163	11
3845	3185	57.18885	11
3846	3185	57.06607	11
3847	3185	56.94328	11
3848	3185	56.8205	11
3849	3185	56.69772	11
3850	3185	56.57493	11
3851	3185	56.45215	11
3852	3185	56.32936	11
3853	3185	56.20658	11
3854	3185	56.0838	11
3855	3185	55.96101	11
3856	3185	55.83823	11
3857	3185	55.71544	11
3858	3185	55.59266	11
3859	3185	55.46988	11
3860	3185	55.34709	11
3861	3185	55.22431	11
3862	3185	55.10152	11
3863	3185	55.04206	11
3864	3185	55.00484	11
3865	3185	54.96763	11
3866	3185	54.93041	11
3867	3185	54.8932	11
3868	3185	54.85598	11
3869	3185	54.81876	11
3870	3185	54.78155	11
3871	3185	54.74433	11
3872	3185	54.70712	11
3873	3185	54.6699	11
3874	3185	54.63268	11
3875	3185	54.59547	11
3876	3185	54.55825	11
3877	3185	54.52104	11
3878	3185	54.48382	11
3879	3185	54.44661	11
3880	3185	54.40939	11
3881	3185	54.37217	11
3882	3185	54.33496	11
3883	3185	54.29774	11
3884	3185	54.26052	11
3885	3185	54.22331	11
3886	3185	54.18609	11
3887	3185	54.14888	11
3888	3185	54.04834	11
3889	3185	53.92556	11
3890	3185	53.80277	11
3891	3185	53.67999	11
3892	3185	53.55721	11
3893	3185	53.43442	11
3894	3185	53.31163	11
3895	3185	53.18885	11
3896	3185	53.06607	11
3897	3185	52.94328	11
3898	3185	52.8205	11
3899	3185	52.69772	11
3900	3185	52.57493	11
3901	3185	52.45215	11
3902	3185	52.32936	11
3903	3185	52.20658	11
3904	3185	52.0838	11
3815	3186	61.67351	11
3816	3186	61.51114	11
3817	3186	61.34877	11
3818	3186	61.18641	11
3819	3186	61.02404	11
3820	3186	60.86167	11
3821	3186	60.6993	11
3822	3186	60.53693	11
3823	3186	60.37457	11
3824	3186	60.2122	11
3825	3186	60.04983	11
3826	3186	59.88746	11
3827	3186	59.72509	11
3828	3186	59.56273	11
3829	3186	59.40036	11
3830	3186	59.23799	11
3831	3186	59.07562	11
3832	3186	58.91325	11
3833	3186	58.75089	11
3834	3186	58.58852	11
3835	3186	58.42615	11
3836	3186	58.26378	11
3837	3186	58.10142	11
3838	3186	57.96952	11
3839	3186	57.84834	11
3840	3186	57.72716	11
3841	3186	57.60597	11
3842	3186	57.48479	11
3843	3186	57.36361	11
3844	3186	57.24242	11
3845	3186	57.12123	11
3846	3186	57.00005	11
3847	3186	56.87887	11
3848	3186	56.75768	11
3849	3186	56.6365	11
3850	3186	56.51532	11
3851	3186	56.39413	11
3852	3186	56.27295	11
3853	3186	56.15176	11
3854	3186	56.03058	11
3855	3186	55.9094	11
3856	3186	55.78821	11
3857	3186	55.66703	11
3858	3186	55.54585	11
3859	3186	55.42466	11
3860	3186	55.30347	11
3861	3186	55.18229	11
3862	3186	55.06111	11
3863	3186	55.00088	11
3864	3186	54.96206	11
3865	3186	54.92324	11
3866	3186	54.88443	11
3867	3186	54.84561	11
3868	3186	54.8068	11
3869	3186	54.76798	11
3870	3186	54.72916	11
3871	3186	54.69035	11
3872	3186	54.65153	11
3873	3186	54.61272	11
3874	3186	54.5739	11
3875	3186	54.53508	11
3876	3186	54.49627	11
3877	3186	54.45745	11
3878	3186	54.41864	11
3879	3186	54.37982	11
3880	3186	54.341	11
3881	3186	54.30219	11
3882	3186	54.26337	11
3883	3186	54.22456	11
3884	3186	54.18574	11
3885	3186	54.14692	11
3886	3186	54.10811	11
3887	3186	54.06929	11
3888	3186	53.96952	11
3889	3186	53.84834	11
3890	3186	53.72716	11
3891	3186	53.60597	11
3892	3186	53.48479	11
3893	3186	53.36361	11
3894	3186	53.24242	11
3895	3186	53.12123	11
3896	3186	53.00005	11
3897	3186	52.87887	11
3898	3186	52.75768	11
3899	3186	52.6365	11
3900	3186	52.51532	11
3901	3186	52.39413	11
3902	3186	52.27295	11
3903	3186	52.15176	11
3904	3186	52.03058	11
3815	3187	61.55006	11
3816	3187	61.38964	11
3817	3187	61.22923	11
3818	3187	61.06881	11
3819	3187	60.9084	11
3820	3187	60.74798	11
3821	3187	60.58756	11
3822	3187	60.42715	11
3823	3187	60.26673	11
3824	3187	60.10632	11
3825	3187	59.9459	11
3826	3187	59.78548	11
3827	3187	59.62507	11
3828	3187	59.46465	11
3829	3187	59.30424	11
3830	3187	59.14382	11
3831	3187	58.98341	11
3832	3187	58.82299	11
3833	3187	58.66257	11
3834	3187	58.50216	11
3835	3187	58.34174	11
3836	3187	58.18132	11
3837	3187	58.02091	11
3838	3187	57.89101	11.00031
3839	3187	57.77185	11.00072
3840	3187	57.65268	11.00114
3841	3187	57.53351	11.00156
3842	3187	57.41434	11.00197
3843	3187	57.29518	11.00239
3844	3187	57.17601	11.0028
3845	3187	57.05684	11.00322
3846	3187	56.93767	11.00364
3847	3187	56.8185	11.00405
3848	3187	56.69934	11.00447
3849	3187	56.58017	11.00488
3850	3187	56.461	11.0053
3851	3187	56.34183	11.00572
3852	3187	56.22266	11.00613
3853	3187	56.1035	11.00655
3854	3187	55.98433	11.00696
3855	3187	55.86516	11.00738
3856	3187	55.74599	11.0078
3857	3187	55.62682	11.00821
3858	3187	55.50766	11.00863
3859	3187	55.38849	11.00904
3860	3187	55.26932	11.00946
3861	3187	55.15015	11.00988
3862	3187	55.03098	11.01029
3863	3187	54.97009	11.0104
3864	3187	54.92968	11.0104
3865	3187	54.88926	11.0104
3866	3187	54.84884	11.0104
3867	3187	54.80843	11.0104
3868	3187	54.76801	11.0104
3869	3187	54.7276	11.0104
3870	3187	54.68718	11.0104
3871	3187	54.64676	11.0104
3872	3187	54.60635	11.0104
3873	3187	54.56593	11.0104
3874	3187	54.52552	11.0104
3875	3187	54.4851	11.0104
3876	3187	54.44468	11.0104
3877	3187	54.40427	11.0104
3878	3187	54.36385	11.0104
3879	3187	54.32344	11.0104
3880	3187	54.28302	11.0104
3881	3187	54.2426	11.0104
3882	3187	54.20219	11.0104
3883	3187	54.16177	11.0104
3884	3187	54.12136	11.0104
3885	3187	54.08094	11.0104
3886	3187	54.04052	11.0104
3887	3187	54.00011	11.0104
3888	3187	53.90111	11.0104
3889	3187	53.78152	11.0104
3890	3187	53.66194	11.0104
3891	3187	53.54235	11.0104
3892	3187	53.42277	11.0104
3893	3187	53.30319	11.0104
3894	3187	53.18361	11.0104
3895	3187	53.06402	11.0104
3896	3187	52.94444	11.0104
3897	3187	52.82485	11.0104
3898	3187	52.70527	11.0104
3899	3187	52.58569	11.0104
3900	3187	52.4661	11.0104
3901	3187	52.34652	11.0104
3902	3187	52.22693	11.0104
3903	3187	52.10735	11.0104
3904	3187	51.98776	11.0104
3815	3188	61.50568	11
3816	3188	61.34366	11
3817	3188	61.18164	11
3818	3188	61.01963	11
3819	3188	60.85761	11
3820	3188	60.69559	11
3821	3188	60.53358	11
3822	3188	60.37156	11
3823	3188	60.20955	11
3824	3188	60.04753	11
3825	3188	59.88552	11
3826	3188	59.7235	11
3827	3188	59.56149	11
3828	3188	59.39947	11
3829	3188	59.23745	11
3830	3188	59.07544	11
3831	3188	58.91342	11
3832	3188	58.7514	11
3833	3188	58.58939	11
3834	3188	58.42737	11
3835	3188	58.26536	11
3836	3188	58.10334	11
3837	3188	57.94132	11
3838	3188	57.81339	11.00149
3839	3188	57.69741	11.00351
3840	3188	57.58145	11.00552
3841	3188	57.46548	11.00754
3842	3188	57.34951	11.00956
3843	3188	57.23354	11.01157
3844	3188	57.11758	11.01359
3845	3188	57.00161	11.0156
3846	3188	56.88564	11.01762
3847	3188	56.76967	11.01964
3848	3188	56.6537	11.02165
3849	3188	56.53773	11.02367
3850	3188	56.42177	11.02568
3851	3188	56.3058	11.0277
3852	3188	56.18983	11.02972
3853	3188	56.07386	11.03173
3854	3188	55.9579	11.03375
3855	3188	55.84193	11.03576
3856	3188	55.72596	11.03778
3857	3188	55.60999	11.0398
3858	3188	55.49402	11.04181
3859	3188	55.37806	11.04383
3860	3188	55.26209	11.04584
3861	3188	55.14612	11.04786
3862	3188	55.03015	11.04988
3863	3188	54.96891	11.0504
3864	3188	54.92689	11.0504
3865	3188	54.88488	11.0504
3866	3188	54.84286	11.0504
3867	3188	54.80084	11.0504
3868	3188	54.75883	11.0504
3869	3188	54.71681	11.0504
3870	3188	54.6748	11.0504
3871	3188	54.63278	11.0504
3872	3188	54.59076	11.0504
3873	3188	54.54875	11.0504
3874	3188	54.50673	11.0504
3875	3188	54.46472	11.0504
3876	3188	54.4227	11.0504
3877	3188	54.38068	11.0504
3878	3188	54.33867	11.0504
3879	3188	54.29665	11.0504
3880	3188	54.25463	11.0504
3881	3188	54.21262	11.0504
3882	3188	54.1706	11.0504
3883	3188	54.12859	11.0504
3884	3188	54.08657	11.0504
3885	3188	54.04456	11.0504
3886	3188	54.00254	11.0504
3887	3188	53.96053	11.0504
3888	3188	53.86229	11.0504
3889	3188	53.74431	11.0504
3890	3188	53.62632	11.0504
3891	3188	53.50834	11.0504
3892	3188	53.39035	11.0504
3893	3188	53.27237	11.0504
3894	3188	53.15439	11.0504
3895	3188	53.0364	11.0504
3896	3188	52.91842	11.0504
3897	3188	52.80043	11.0504
3898	3188	52.68245	11.0504
3899	3188	52.56447	11.0504
3900	3188	52.44648	11.0504
3901	3188	52.3285	11.0504
3902	3188	52.21051	11.0504
3903	3188	52.09253	11.0504
3904	3188	51.97455	11.0504
3815	3189	61.46129	11
3816	3189	61.29768	11
3817	3189	61.13406	11
3818	3189	60.97044	11
3819	3189	60.80683	11
3820	3189	60.64321	11
3821	3189	60.4796	11
3822	3189	60.31598	11
3823	3189	60.15236	11
3824	3189	59.98875	11
3825	3189	59.82513	11
3826	3189	59.66151	11
3827	3189	59.4979	11
3828	3189	59.33429	11
3829	3189	59.17067	11
3830	3189	59.00705	11
3831	3189	58.84344	11
3832	3189	58.67982	11
3833	3189	58.5162	11
3834	3189	58.35259	11
3835	3189	58.18897	11
3836	3189	58.02536	11
3837	3189	57.86174	11
3838	3189	57.73575	11.00268
3839	3189	57.62298	11.00629
3840	3189	57.51022	11.00991
3841	3189	57.39745	11.01352
