Col,Row,Surface,Thickness,Bed
2655,1955,19,105,-258
2656,1955,20,127,-250
2657,1955,21,157,-240
2658,1955,22,189,-231
2659,1955,29,219,-228
2660,1955,53,261,-208
2661,1955,88,280,-192
2662,1955,129,308,-179
2663,1955,174,324,-150
2664,1955,220,351,-131
2665,1955,266,374,-108
2666,1955,307,394,-87
2667,1955,341,430,-89
2668,1955,369,453,-84
2669,1955,394,488,-94
2670,1955,419,513,-94
2671,1955,443,529,-86
2672,1955,467,552,-85
2673,1955,489,565,-76
2674,1955,510,586,-76
2675,1955,528,604,-76
2676,1955,544,619,-75
2677,1955,558,646,-88
2678,1955,573,663,-90
2679,1955,591,689,-98
2680,1955,608,707,-99
2681,1955,623,719,-96
2592,1956,-9999,-9999,-349
2593,1956,-9999,-9999,-346
2594,1956,-9999,-9999,-347
2595,1956,-9999,-9999,-347
2596,1956,-9999,-9999,-356
2597,1956,-9999,-9999,-365
2598,1956,-9999,-9999,-376
2599,1956,-9999,-9999,-383
2600,1956,-9999,-9999,-390
2601,1956,-9999,-9999,-394
2602,1956,-9999,-9999,-401
2603,1956,-9999,-9999,-403
2604,1956,-9999,-9999,-408
2605,1956,-9999,-9999,-409
2606,1956,-9999,-9999,-412
2607,1956,-9999,-9999,-415
2608,1956,-9999,-9999,-415
2609,1956,-9999,-9999,-409
2610,1956,-9999,-9999,-407
2611,1956,-9999,-9999,-400
2612,1956,-9999,-9999,-394
2613,1956,-9999,-9999,-385
2614,1956,-9999,-9999,-371
2615,1956,-9999,-9999,-372
2616,1956,-9999,-9999,-371
2617,1956,-9999,-9999,-369
2618,1956,-9999,-9999,-373
2619,1956,-9999,-9999,-371
2620,1956,-9999,-9999,-371
2621,1956,-9999,-9999,-369
2622,1956,-9999,-9999,-361
2623,1956,-9999,-9999,-356
2624,1956,-9999,-9999,-352
2625,1956,-9999,-9999,-349
2626,1956,-9999,-9999,-349
2627,1956,-9999,-9999,-349
2628,1956,-9999,-9999,-350
2629,1956,-9999,-9999,-350
2630,1956,-9999,-9999,-350
2631,1956,-9999,-9999,-351
2632,1956,-9999,-9999,-351
2633,1956,-9999,-9999,-352
2634,1956,-9999,-9999,-352
2635,1956,-9999,-9999,-353
2636,1956,-9999,-9999,-353
2637,1956,-9999,-9999,-352
2638,1956,-9999,-9999,-351
2639,1956,-9999,-9999,-349
2640,1956,-9999,-9999,-347
2641,1956,-9999,-9999,-344
2642,1956,22,48,-340
2643,1956,22,45,-337
2644,1956,22,55,-333
2645,1956,21,72,-328
2646,1956,21,88,-324
2647,1956,21,98,-318
2648,1956,21,96,-313
2649,1956,20,94,-307
2650,1956,20,94,-300
2651,1956,20,95,-293
2652,1956,20,96,-286
2653,1956,21,97,-278
2654,1956,20,103,-270
2655,1956,20,119,-261
2656,1956,20,144,-253
2657,1956,21,175,-245
2658,1956,22,207,-237
2659,1956,33,237,-232
2660,1956,63,279,-216
2661,1956,102,298,-196
2662,1956,147,324,-177
2663,1956,194,339,-145
2664,1956,242,364,-122
2665,1956,288,387,-99
2666,1956,327,406,-79
2667,1956,359,441,-82
2668,1956,386,463,-77
2669,1956,410,498,-88
2670,1956,434,523,-89
2671,1956,457,539,-82
2672,1956,481,564,-83
2673,1956,505,577,-72
2674,1956,526,599,-73
2675,1956,545,618,-73
2676,1956,561,634,-73
2677,1956,574,661,-87
2678,1956,587,678,-91
2679,1956,602,704,-102
2680,1956,619,722,-103
2681,1956,634,734,-100
2592,1957,-9999,-9999,-379
2593,1957,-9999,-9999,-376
2594,1957,-9999,-9999,-377
2595,1957,-9999,-9999,-377
2596,1957,-9999,-9999,-388
2597,1957,-9999,-9999,-400
2598,1957,-9999,-9999,-406
2599,1957,-9999,-9999,-412
2600,1957,-9999,-9999,-417
2601,1957,-9999,-9999,-418
2602,1957,-9999,-9999,-424
2603,1957,-9999,-9999,-426
2604,1957,-9999,-9999,-430
2605,1957,-9999,-9999,-434
2606,1957,-9999,-9999,-433
2607,1957,-9999,-9999,-434
2608,1957,-9999,-9999,-434
2609,1957,-9999,-9999,-428
2610,1957,-9999,-9999,-427
2611,1957,-9999,-9999,-423
2612,1957,-9999,-9999,-415
2613,1957,-9999,-9999,-408
2614,1957,-9999,-9999,-397
2615,1957,-9999,-9999,-394
2616,1957,-9999,-9999,-393
2617,1957,-9999,-9999,-387
2618,1957,-9999,-9999,-388
2619,1957,-9999,-9999,-388
2620,1957,-9999,-9999,-382
2621,1957,-9999,-9999,-377
2622,1957,-9999,-9999,-368
2623,1957,-9999,-9999,-362
2624,1957,-9999,-9999,-356
2625,1957,-9999,-9999,-350
2626,1957,-9999,-9999,-349
2627,1957,-9999,-9999,-349
2628,1957,-9999,-9999,-350
2629,1957,-9999,-9999,-350
2630,1957,-9999,-9999,-350
2631,1957,-9999,-9999,-350
2632,1957,-9999,-9999,-351
2633,1957,-9999,-9999,-351
2634,1957,-9999,-9999,-351
2635,1957,-9999,-9999,-352
2636,1957,-9999,-9999,-352
2637,1957,-9999,-9999,-352
2638,1957,-9999,-9999,-351
2639,1957,-9999,-9999,-349
2640,1957,-9999,-9999,-347
2641,1957,-9999,-9999,-345
2642,1957,-9999,-9999,-342
2643,1957,-9999,-9999,-339
2644,1957,21,56,-335
2645,1957,21,70,-331
2646,1957,21,88,-327
2647,1957,21,100,-321
2648,1957,21,94,-316
2649,1957,21,93,-309
2650,1957,20,94,-303
2651,1957,20,96,-296
2652,1957,20,99,-288
2653,1957,20,104,-280
2654,1957,20,118,-272
2655,1957,20,139,-264
2656,1957,20,166,-256
2657,1957,21,198,-249
2658,1957,23,229,-247
2659,1957,39,255,-232
2660,1957,73,294,-221
2661,1957,117,312,-195
2662,1957,164,338,-174
2663,1957,213,352,-139
2664,1957,261,377,-116
2665,1957,306,398,-92
2666,1957,344,417,-73
2667,1957,375,450,-75
2668,1957,400,470,-70
2669,1957,424,503,-79
2670,1957,447,528,-81
2671,1957,471,544,-73
2672,1957,495,569,-74
2673,1957,518,583,-65
2674,1957,540,607,-67
2675,1957,559,626,-67
2676,1957,575,642,-67
2677,1957,588,670,-82
2678,1957,601,686,-85
2679,1957,614,712,-98
2680,1957,629,730,-101
2681,1957,644,742,-98
2592,1958,-9999,-9999,-409
2593,1958,-9999,-9999,-406
2594,1958,-9999,-9999,-408
2595,1958,-9999,-9999,-408
2596,1958,-9999,-9999,-418
2597,1958,-9999,-9999,-429
2598,1958,-9999,-9999,-431
2599,1958,-9999,-9999,-434
2600,1958,-9999,-9999,-439
2601,1958,-9999,-9999,-437
2602,1958,-9999,-9999,-444
2603,1958,-9999,-9999,-447
2604,1958,-9999,-9999,-448
2605,1958,-9999,-9999,-449
2606,1958,-9999,-9999,-448
2607,1958,-9999,-9999,-447
2608,1958,-9999,-9999,-448
2609,1958,-9999,-9999,-444
2610,1958,-9999,-9999,-443
2611,1958,-9999,-9999,-442
2612,1958,-9999,-9999,-433
2613,1958,-9999,-9999,-428
2614,1958,-9999,-9999,-420
2615,1958,-9999,-9999,-416
2616,1958,-9999,-9999,-415
2617,1958,-9999,-9999,-407
2618,1958,-9999,-9999,-404
2619,1958,-9999,-9999,-401
2620,1958,-9999,-9999,-393
2621,1958,-9999,-9999,-385
2622,1958,-9999,-9999,-375
2623,1958,-9999,-9999,-367
2624,1958,-9999,-9999,-360
2625,1958,-9999,-9999,-350
2626,1958,-9999,-9999,-349
2627,1958,-9999,-9999,-350
2628,1958,-9999,-9999,-350
2629,1958,-9999,-9999,-350
2630,1958,-9999,-9999,-350
2631,1958,-9999,-9999,-350
2632,1958,-9999,-9999,-350
2633,1958,-9999,-9999,-351
2634,1958,-9999,-9999,-351
2635,1958,-9999,-9999,-351
2636,1958,-9999,-9999,-351
2637,1958,-9999,-9999,-351
2638,1958,-9999,-9999,-351
2639,1958,-9999,-9999,-350
2640,1958,-9999,-9999,-348
2641,1958,-9999,-9999,-347
2642,1958,-9999,-9999,-344
2643,1958,-9999,-9999,-341
2644,1958,21,64,-338
2645,1958,20,76,-334
2646,1958,20,91,-330
2647,1958,21,94,-325
2648,1958,21,92,-319
2649,1958,21,93,-312
2650,1958,21,96,-306
2651,1958,21,100,-298
2652,1958,20,108,-291
2653,1958,20,121,-283
2654,1958,20,143,-274
2655,1958,20,168,-266
2656,1958,20,197,-259
2657,1958,21,227,-255
2658,1958,27,253,-252
2659,1958,48,289,-249
2660,1958,87,315,-228
2661,1958,133,332,-199
2662,1958,181,357,-176
2663,1958,230,371,-141
2664,1958,278,395,-117
2665,1958,322,415,-93
2666,1958,359,431,-72
2667,1958,388,460,-72
2668,1958,413,478,-65
2669,1958,436,508,-72
2670,1958,459,530,-71
2671,1958,483,547,-64
2672,1958,507,573,-66
2673,1958,530,589,-59
2674,1958,551,614,-63
2675,1958,571,635,-64
2676,1958,586,651,-65
2677,1958,600,679,-79
2678,1958,613,695,-82
2679,1958,626,721,-95
2680,1958,639,739,-100
2681,1958,654,750,-96
2592,1959,-9999,-9999,-431
2593,1959,-9999,-9999,-431
2594,1959,-9999,-9999,-433
2595,1959,-9999,-9999,-433
2596,1959,-9999,-9999,-437
2597,1959,-9999,-9999,-442
2598,1959,-9999,-9999,-444
2599,1959,-9999,-9999,-445
2600,1959,-9999,-9999,-447
2601,1959,-9999,-9999,-447
2602,1959,-9999,-9999,-449
2603,1959,-9999,-9999,-451
2604,1959,-9999,-9999,-451
2605,1959,-9999,-9999,-451
2606,1959,-9999,-9999,-451
2607,1959,-9999,-9999,-451
2608,1959,-9999,-9999,-451
2609,1959,-9999,-9999,-449
2610,1959,-9999,-9999,-449
2611,1959,-9999,-9999,-448
2612,1959,-9999,-9999,-444
2613,1959,-9999,-9999,-440
2614,1959,-9999,-9999,-433
2615,1959,-9999,-9999,-430
2616,1959,-9999,-9999,-428
2617,1959,-9999,-9999,-423
2618,1959,-9999,-9999,-417
2619,1959,-9999,-9999,-411
2620,1959,-9999,-9999,-400
2621,1959,-9999,-9999,-390
2622,1959,-9999,-9999,-379
2623,1959,-9999,-9999,-371
2624,1959,-9999,-9999,-363
2625,1959,-9999,-9999,-352
2626,1959,-9999,-9999,-349
2627,1959,-9999,-9999,-349
2628,1959,-9999,-9999,-349
2629,1959,-9999,-9999,-350
2630,1959,-9999,-9999,-350
2631,1959,-9999,-9999,-350
2632,1959,-9999,-9999,-350
2633,1959,-9999,-9999,-350
2634,1959,-9999,-9999,-350
2635,1959,-9999,-9999,-351
2636,1959,-9999,-9999,-351
2637,1959,-9999,-9999,-351
2638,1959,-9999,-9999,-351
2639,1959,-9999,-9999,-351
2640,1959,-9999,-9999,-350
2641,1959,-9999,-9999,-349
2642,1959,-9999,-9999,-347
2643,1959,-9999,-9999,-344
2644,1959,-9999,-9999,-341
2645,1959,20,83,-338
2646,1959,20,93,-333
2647,1959,20,93,-328
2648,1959,20,92,-322
2649,1959,21,94,-316
2650,1959,21,98,-308
2651,1959,21,107,-301
2652,1959,20,123,-293
2653,1959,20,145,-285
2654,1959,20,173,-276
2655,1959,20,203,-268
2656,1959,20,232,-266
2657,1959,22,259,-267
2658,1959,35,280,-255
2659,1959,65,322,-257
2660,1959,105,344,-239
2661,1959,151,359,-208
2662,1959,199,383,-184
2663,1959,248,396,-148
2664,1959,296,419,-123
2665,1959,339,437,-98
2666,1959,373,451,-78
2667,1959,401,474,-73
2668,1959,424,488,-64
2669,1959,447,511,-64
2670,1959,470,532,-62
2671,1959,493,548,-55
2672,1959,517,576,-59
2673,1959,539,593,-54
2674,1959,560,622,-62
2675,1959,579,645,-66
2676,1959,595,661,-66
2677,1959,610,688,-78
2678,1959,623,704,-81
2679,1959,636,729,-93
2680,1959,649,747,-98
2681,1959,663,757,-94
2592,1960,-9999,-9999,-448
2593,1960,-9999,-9999,-448
2594,1960,-9999,-9999,-449
2595,1960,-9999,-9999,-449
2596,1960,-9999,-9999,-448
2597,1960,-9999,-9999,-449
2598,1960,-9999,-9999,-449
2599,1960,-9999,-9999,-449
2600,1960,-9999,-9999,-450
2601,1960,-9999,-9999,-449
2602,1960,-9999,-9999,-450
2603,1960,-9999,-9999,-450
2604,1960,-9999,-9999,-450
2605,1960,-9999,-9999,-450
2606,1960,-9999,-9999,-450
2607,1960,-9999,-9999,-450
2608,1960,-9999,-9999,-450
2609,1960,-9999,-9999,-450
2610,1960,-9999,-9999,-450
2611,1960,-9999,-9999,-450
2612,1960,-9999,-9999,-449
2613,1960,-9999,-9999,-448
2614,1960,-9999,-9999,-441
2615,1960,-9999,-9999,-440
2616,1960,-9999,-9999,-439
2617,1960,-9999,-9999,-437
2618,1960,-9999,-9999,-428
2619,1960,-9999,-9999,-422
2620,1960,-9999,-9999,-409
2621,1960,-9999,-9999,-396
2622,1960,-9999,-9999,-383
2623,1960,-9999,-9999,-376
2624,1960,-9999,-9999,-368
2625,1960,-9999,-9999,-353
2626,1960,-9999,-9999,-349
2627,1960,-9999,-9999,-350
2628,1960,-9999,-9999,-350
2629,1960,-9999,-9999,-350
2630,1960,-9999,-9999,-350
2631,1960,-9999,-9999,-350
2632,1960,-9999,-9999,-350
2633,1960,-9999,-9999,-350
2634,1960,-9999,-9999,-350
2635,1960,-9999,-9999,-350
2636,1960,-9999,-9999,-351
2637,1960,-9999,-9999,-352
2638,1960,-9999,-9999,-352
2639,1960,-9999,-9999,-352
2640,1960,-9999,-9999,-352
2641,1960,-9999,-9999,-351
2642,1960,-9999,-9999,-350
2643,1960,-9999,-9999,-348
2644,1960,-9999,-9999,-345
2645,1960,-9999,-9999,-342
2646,1960,20,90,-338
2647,1960,20,90,-332
2648,1960,20,90,-326
2649,1960,21,94,-319
2650,1960,21,100,-311
2651,1960,21,113,-303
2652,1960,20,138,-295
2653,1960,20,168,-287
2654,1960,20,203,-279
2655,1960,20,237,-270
2656,1960,20,265,-284
2657,1960,28,288,-275
2658,1960,50,301,-251
2659,1960,84,349,-265
2660,1960,125,366,-241
2661,1960,170,380,-210
2662,1960,218,404,-186
2663,1960,266,418,-152
2664,1960,313,440,-127
2665,1960,354,457,-103
2666,1960,388,469,-81
2667,1960,414,487,-73
2668,1960,435,498,-63
2669,1960,456,516,-60
2670,1960,479,534,-55
2671,1960,502,550,-48
2672,1960,525,580,-55
2673,1960,547,599,-52
2674,1960,568,630,-62
2675,1960,586,653,-67
2676,1960,603,670,-67
2677,1960,618,697,-79
2678,1960,632,713,-81
2679,1960,645,737,-92
2680,1960,658,753,-95
2681,1960,671,764,-93
2592,1961,-9999,-9999,-450
2593,1961,-9999,-9999,-450
2594,1961,-9999,-9999,-450
2595,1961,-9999,-9999,-450
2596,1961,-9999,-9999,-450
2597,1961,-9999,-9999,-450
2598,1961,-9999,-9999,-450
2599,1961,-9999,-9999,-450
2600,1961,-9999,-9999,-450
2601,1961,-9999,-9999,-450
2602,1961,-9999,-9999,-450
2603,1961,-9999,-9999,-450
2604,1961,-9999,-9999,-450
2605,1961,-9999,-9999,-450
2606,1961,-9999,-9999,-450
2607,1961,-9999,-9999,-450
2608,1961,-9999,-9999,-450
2609,1961,-9999,-9999,-450
2610,1961,-9999,-9999,-450
2611,1961,-9999,-9999,-450
2612,1961,-9999,-9999,-450
2613,1961,-9999,-9999,-450
2614,1961,-9999,-9999,-449
2615,1961,-9999,-9999,-448
2616,1961,-9999,-9999,-449
2617,1961,-9999,-9999,-449
2618,1961,-9999,-9999,-444
2619,1961,-9999,-9999,-438
2620,1961,-9999,-9999,-425
2621,1961,-9999,-9999,-409
2622,1961,-9999,-9999,-394
2623,1961,-9999,-9999,-385
2624,1961,-9999,-9999,-375
2625,1961,-9999,-9999,-361
2626,1961,-9999,-9999,-350
2627,1961,-9999,-9999,-349
2628,1961,-9999,-9999,-350
2629,1961,-9999,-9999,-350
2630,1961,-9999,-9999,-349
2631,1961,-9999,-9999,-350
2632,1961,-9999,-9999,-350
2633,1961,-9999,-9999,-350
2634,1961,-9999,-9999,-350
2635,1961,-9999,-9999,-350
2636,1961,-9999,-9999,-351
2637,1961,-9999,-9999,-352
2638,1961,-9999,-9999,-353
2639,1961,-9999,-9999,-354
2640,1961,-9999,-9999,-354
2641,1961,-9999,-9999,-354
2642,1961,-9999,-9999,-354
2643,1961,-9999,-9999,-352
2644,1961,-9999,-9999,-350
2645,1961,-9999,-9999,-347
2646,1961,20,88,-342
2647,1961,20,88,-337
2648,1961,20,89,-330
2649,1961,21,94,-322
2650,1961,21,104,-314
2651,1961,21,122,-306
2652,1961,21,154,-298
2653,1961,20,192,-290
2654,1961,20,232,-282
2655,1961,20,268,-297
2656,1961,23,295,-297
2657,1961,49,310,-261
2658,1961,68,317,-249
2659,1961,104,373,-269
2660,1961,145,388,-243
2661,1961,190,401,-211
2662,1961,236,425,-189
2663,1961,283,439,-156
2664,1961,327,462,-135
2665,1961,367,479,-112
2666,1961,400,489,-89
2667,1961,425,503,-78
2668,1961,445,511,-66
2669,1961,465,526,-61
2670,1961,487,542,-55
2671,1961,510,557,-47
2672,1961,533,588,-55
2673,1961,555,608,-53
2674,1961,575,641,-66
2675,1961,593,665,-72
2676,1961,609,681,-72
2677,1961,625,708,-83
2678,1961,639,723,-84
2679,1961,653,747,-94
2680,1961,668,763,-95
2681,1961,681,773,-92
2592,1962,-9999,-9999,-450
2593,1962,-9999,-9999,-450
2594,1962,-9999,-9999,-450
2595,1962,-9999,-9999,-450
2596,1962,-9999,-9999,-450
2597,1962,-9999,-9999,-450
2598,1962,-9999,-9999,-450
2599,1962,-9999,-9999,-450
2600,1962,-9999,-9999,-450
2601,1962,-9999,-9999,-450
2602,1962,-9999,-9999,-450
2603,1962,-9999,-9999,-450
2604,1962,-9999,-9999,-450
2605,1962,-9999,-9999,-450
2606,1962,-9999,-9999,-450
2607,1962,-9999,-9999,-450
2608,1962,-9999,-9999,-450
2609,1962,-9999,-9999,-450
2610,1962,-9999,-9999,-450
2611,1962,-9999,-9999,-450
2612,1962,-9999,-9999,-450
2613,1962,-9999,-9999,-450
2614,1962,-9999,-9999,-450
2615,1962,-9999,-9999,-450
2616,1962,-9999,-9999,-450
2617,1962,-9999,-9999,-450
2618,1962,-9999,-9999,-449
2619,1962,-9999,-9999,-449
2620,1962,-9999,-9999,-441
2621,1962,-9999,-9999,-423
2622,1962,-9999,-9999,-406
2623,1962,-9999,-9999,-395
2624,1962,-9999,-9999,-383
2625,1962,-9999,-9999,-368
2626,1962,-9999,-9999,-352
2627,1962,-9999,-9999,-349
2628,1962,-9999,-9999,-350
2629,1962,-9999,-9999,-350
2630,1962,-9999,-9999,-349
2631,1962,-9999,-9999,-350
2632,1962,-9999,-9999,-350
2633,1962,-9999,-9999,-350
2634,1962,-9999,-9999,-350
2635,1962,-9999,-9999,-350
2636,1962,-9999,-9999,-351
2637,1962,-9999,-9999,-353
2638,1962,-9999,-9999,-355
2639,1962,-9999,-9999,-356
2640,1962,-9999,-9999,-358
2641,1962,-9999,-9999,-358
2642,1962,-9999,-9999,-358
2643,1962,-9999,-9999,-358
2644,1962,-9999,-9999,-356
2645,1962,-9999,-9999,-352
2646,1962,20,88,-348
2647,1962,19,88,-341
2648,1962,20,90,-334
2649,1962,21,96,-326
2650,1962,21,108,-318
2651,1962,21,132,-309
2652,1962,21,170,-300
2653,1962,20,213,-292
2654,1962,20,259,-300
2655,1962,20,296,-310
2656,1962,30,320,-301
2657,1962,53,329,-276
2658,1962,86,377,-291
2659,1962,124,390,-266
2660,1962,166,404,-238
2661,1962,210,417,-207
2662,1962,254,441,-187
2663,1962,297,456,-159
2664,1962,338,480,-142
2665,1962,375,497,-122
2666,1962,406,506,-100
2667,1962,431,518,-87
2668,1962,451,524,-73
2669,1962,471,536,-65
2670,1962,493,551,-58
2671,1962,516,566,-50
2672,1962,539,597,-58
2673,1962,561,618,-57
2674,1962,580,652,-72
2675,1962,598,676,-78
2676,1962,614,692,-78
2677,1962,630,719,-89
2678,1962,645,734,-89
2679,1962,661,756,-95
2680,1962,677,772,-95
2681,1962,691,782,-91
2592,1963,-9999,-9999,-450
2593,1963,-9999,-9999,-450
2594,1963,-9999,-9999,-450
2595,1963,-9999,-9999,-450
2596,1963,-9999,-9999,-450
2597,1963,-9999,-9999,-450
2598,1963,-9999,-9999,-450
2599,1963,-9999,-9999,-450
2600,1963,-9999,-9999,-450
2601,1963,-9999,-9999,-450
2602,1963,-9999,-9999,-450
2603,1963,-9999,-9999,-450
2604,1963,-9999,-9999,-450
2605,1963,-9999,-9999,-450
2606,1963,-9999,-9999,-450
2607,1963,-9999,-9999,-450
2608,1963,-9999,-9999,-450
2609,1963,-9999,-9999,-450
2610,1963,-9999,-9999,-450
2611,1963,-9999,-9999,-450
2612,1963,-9999,-9999,-450
2613,1963,-9999,-9999,-450
2614,1963,-9999,-9999,-450
2615,1963,-9999,-9999,-450
2616,1963,-9999,-9999,-450
2617,1963,-9999,-9999,-450
2618,1963,-9999,-9999,-450
2619,1963,-9999,-9999,-450
2620,1963,-9999,-9999,-449
2621,1963,-9999,-9999,-437
2622,1963,-9999,-9999,-419
2623,1963,-9999,-9999,-407
2624,1963,-9999,-9999,-394
2625,1963,-9999,-9999,-377
2626,1963,-9999,-9999,-359
2627,1963,-9999,-9999,-350
2628,1963,-9999,-9999,-349
2629,1963,-9999,-9999,-350
2630,1963,-9999,-9999,-349
2631,1963,-9999,-9999,-350
2632,1963,-9999,-9999,-350
2633,1963,-9999,-9999,-350
2634,1963,-9999,-9999,-350
2635,1963,-9999,-9999,-350
2636,1963,-9999,-9999,-351
2637,1963,-9999,-9999,-353
2638,1963,-9999,-9999,-356
2639,1963,-9999,-9999,-359
2640,1963,-9999,-9999,-361
2641,1963,-9999,-9999,-363
2642,1963,-9999,-9999,-364
2643,1963,-9999,-9999,-364
2644,1963,-9999,-9999,-362
2645,1963,-9999,-9999,-359
2646,1963,-9999,-9999,-354
2647,1963,20,88,-347
2648,1963,20,89,-339
2649,1963,20,97,-330
2650,1963,21,113,-321
2651,1963,21,143,-312
2652,1963,21,187,-303
2653,1963,20,235,-296
2654,1963,20,284,-313
2655,1963,23,321,-320
2656,1963,52,338,-286
2657,1963,69,343,-274
2658,1963,104,403,-299
2659,1963,144,413,-269
2660,1963,187,425,-238
2661,1963,231,438,-207
2662,1963,273,464,-191
2663,1963,313,480,-167
2664,1963,348,505,-157
2665,1963,381,522,-141
2666,1963,410,531,-121
2667,1963,433,539,-106
2668,1963,454,543,-89
2669,1963,476,552,-76
2670,1963,498,566,-68
2671,1963,522,580,-58
2672,1963,545,612,-67
2673,1963,566,633,-67
2674,1963,586,668,-82
2675,1963,603,692,-89
2676,1963,619,709,-90
2677,1963,634,734,-100
2678,1963,651,749,-98
2679,1963,668,771,-103
2680,1963,685,786,-101
2681,1963,701,795,-94
2592,1964,-9999,-9999,-450
2593,1964,-9999,-9999,-450
2594,1964,-9999,-9999,-450
2595,1964,-9999,-9999,-450
2596,1964,-9999,-9999,-450
2597,1964,-9999,-9999,-450
2598,1964,-9999,-9999,-450
2599,1964,-9999,-9999,-450
2600,1964,-9999,-9999,-450
2601,1964,-9999,-9999,-450
2602,1964,-9999,-9999,-450
2603,1964,-9999,-9999,-450
2604,1964,-9999,-9999,-450
2605,1964,-9999,-9999,-450
2606,1964,-9999,-9999,-450
2607,1964,-9999,-9999,-449
2608,1964,-9999,-9999,-450
2609,1964,-9999,-9999,-450
2610,1964,-9999,-9999,-449
2611,1964,-9999,-9999,-450
2612,1964,-9999,-9999,-449
2613,1964,-9999,-9999,-450
2614,1964,-9999,-9999,-450
2615,1964,-9999,-9999,-450
2616,1964,-9999,-9999,-450
2617,1964,-9999,-9999,-450
2618,1964,-9999,-9999,-450
2619,1964,-9999,-9999,-450
2620,1964,-9999,-9999,-450
2621,1964,-9999,-9999,-447
2622,1964,-9999,-9999,-433
2623,1964,-9999,-9999,-419
2624,1964,-9999,-9999,-404
2625,1964,-9999,-9999,-386
2626,1964,-9999,-9999,-367
2627,1964,-9999,-9999,-353
2628,1964,-9999,-9999,-349
2629,1964,-9999,-9999,-350
2630,1964,-9999,-9999,-349
2631,1964,-9999,-9999,-350
2632,1964,-9999,-9999,-350
2633,1964,-9999,-9999,-350
2634,1964,-9999,-9999,-350
2635,1964,-9999,-9999,-350
2636,1964,-9999,-9999,-350
2637,1964,-9999,-9999,-354
2638,1964,-9999,-9999,-358
2639,1964,-9999,-9999,-362
2640,1964,-9999,-9999,-366
2641,1964,-9999,-9999,-369
2642,1964,-9999,-9999,-371
2643,1964,-9999,-9999,-371
2644,1964,-9999,-9999,-370
2645,1964,-9999,-9999,-366
2646,1964,-9999,-9999,-361
2647,1964,-9999,-9999,-354
2648,1964,20,92,-345
2649,1964,20,101,-335
2650,1964,20,121,-324
2651,1964,21,156,-314
2652,1964,21,205,-305
2653,1964,20,257,-298
2654,1964,20,307,-324
2655,1964,29,343,-326
2656,1964,53,352,-299
2657,1964,85,429,-344
2658,1964,122,433,-311
2659,1964,163,439,-276
2660,1964,207,451,-244
2661,1964,252,464,-212
2662,1964,294,493,-199
2663,1964,331,511,-180
2664,1964,360,539,-179
2665,1964,386,556,-170
2666,1964,411,564,-153
2667,1964,435,569,-134
2668,1964,458,571,-113
2669,1964,481,576,-95
2670,1964,504,588,-84
2671,1964,527,602,-75
2672,1964,550,634,-84
2673,1964,571,655,-84
2674,1964,591,691,-100
2675,1964,607,715,-108
2676,1964,623,731,-108
2677,1964,639,756,-117
2678,1964,656,770,-114
2679,1964,674,791,-117
2680,1964,692,805,-113
2681,1964,709,814,-105
2592,1965,-9999,-9999,-450
2593,1965,-9999,-9999,-450
2594,1965,-9999,-9999,-450
2595,1965,-9999,-9999,-450
2596,1965,-9999,-9999,-450
2597,1965,-9999,-9999,-450
2598,1965,-9999,-9999,-450
2599,1965,-9999,-9999,-450
2600,1965,-9999,-9999,-450
2601,1965,-9999,-9999,-450
2602,1965,-9999,-9999,-450
2603,1965,-9999,-9999,-450
2604,1965,-9999,-9999,-450
2605,1965,-9999,-9999,-450
2606,1965,-9999,-9999,-449
2607,1965,-9999,-9999,-449
2608,1965,-9999,-9999,-449
2609,1965,-9999,-9999,-449
2610,1965,-9999,-9999,-448
2611,1965,-9999,-9999,-449
2612,1965,-9999,-9999,-449
2613,1965,-9999,-9999,-449
2614,1965,-9999,-9999,-449
2615,1965,-9999,-9999,-449
2616,1965,-9999,-9999,-450
2617,1965,-9999,-9999,-450
2618,1965,-9999,-9999,-450
2619,1965,-9999,-9999,-450
2620,1965,-9999,-9999,-450
2621,1965,-9999,-9999,-449
2622,1965,-9999,-9999,-442
2623,1965,-9999,-9999,-430
2624,1965,-9999,-9999,-415
2625,1965,-9999,-9999,-396
2626,1965,-9999,-9999,-375
2627,1965,-9999,-9999,-358
2628,1965,-9999,-9999,-350
2629,1965,-9999,-9999,-349
2630,1965,-9999,-9999,-349
2631,1965,-9999,-9999,-350
2632,1965,-9999,-9999,-350
2633,1965,-9999,-9999,-350
2634,1965,-9999,-9999,-350
2635,1965,-9999,-9999,-350
2636,1965,-9999,-9999,-350
2637,1965,-9999,-9999,-355
2638,1965,-9999,-9999,-361
2639,1965,-9999,-9999,-367
2640,1965,-9999,-9999,-372
2641,1965,-9999,-9999,-375
2642,1965,-9999,-9999,-378
2643,1965,-9999,-9999,-380
2644,1965,-9999,-9999,-379
2645,1965,-9999,-9999,-375
2646,1965,-9999,-9999,-369
2647,1965,-9999,-9999,-361
2648,1965,-9999,-9999,-351
2649,1965,20,111,-339
2650,1965,20,133,-327
2651,1965,20,171,-316
2652,1965,21,222,-306
2653,1965,20,274,-311
2654,1965,22,322,-327
2655,1965,53,348,-295
2656,1965,66,434,-368
2657,1965,101,450,-349
2658,1965,140,453,-313
2659,1965,182,459,-277
2660,1965,227,470,-243
2661,1965,273,485,-212
2662,1965,316,516,-200
2663,1965,352,536,-184
2664,1965,377,566,-189
