Col,Row,Surface,Thickness,Bed
2659,1964,163,439,-276
2612,1942,25,77,-321
2663,1932,37,227,-276
2664,1910,22,78,-376
2634,1958,24,-9999,-351
2638,1958,23,-9999,-351
2626,1910,25,-9999,-374
2642,1929,29,151,-324
2629,1889,16,-9999,-531
2664,1925,26,120,-300
2668,1973,495,795,-300
2655,1949,23,116,-252
2598,1928,22,-9999,-305
2660,1893,28,138,-477
2648,1893,28,150,-538
2635,1917,26,136,-358
2656,1924,25,109,-324
2643,1962,20,-9999,-358
2665,1882,25,104,-467
2640,1892,30,171,-556
2598,1898,22,-9999,-300
2677,1955,558,646,-88
2648,1923,28,141,-340
2607,1928,23,-9999,-309
2661,1923,27,130,-315
2592,1882,16,-9999,-301
2607,1913,20,-9999,-270
2669,1956,410,498,-88
2640,1922,32,190,-344
2678,1938,109,344,-235
2621,1965,27,-9999,-449
2609,1901,22,-9999,-369
2653,1924,25,111,-330
2596,1921,23,-9999,-305
2613,1901,23,-9999,-413
2600,1912,20,-9999,-292
2661,1893,29,145,-471
2598,1940,24,-9999,-304
2649,1893,28,148,-534
2670,1933,36,211,-263
2613,1950,26,-9999,-345
2630,1876,11,-9999,-492
2680,1889,25,103,-375
2593,1918,23,-9999,-329
2666,1884,25,105,-458
2597,1886,16,-9999,-300
2670,1916,19,56,-319
2658,1884,30,161,-502
2675,1958,571,635,-64
2639,1887,25,130,-567
2627,1919,26,139,-333
2672,1888,26,108,-420
2676,1896,26,111,-375
2602,1911,21,-9999,-287
2675,1879,19,48,-427
2679,1895,26,114,-362
2622,1958,27,-9999,-375
2667,1959,401,474,-73
2610,1942,25,78,-318
2597,1968,25,-9999,-450
2632,1942,28,167,-333
2676,1951,470,552,-82
2619,1964,26,-9999,-450
2594,1942,24,-9999,-300
2627,1949,27,-9999,-348
2602,1961,25,-9999,-450
2624,1973,20,-9999,-430
2611,1949,25,-9999,-340
2632,1908,25,138,-407
2594,1912,20,-9999,-323
2606,1968,25,-9999,-440
2624,1875,11,-9999,-433
2628,1915,24,123,-350
2616,1891,16,-9999,-454
2633,1931,27,136,-322
2603,1915,20,-9999,-278
2671,1939,26,242,-236
2608,1939,24,135,-313
2659,1915,25,107,-366
2646,1923,28,150,-341
2617,1963,26,-9999,-450
2650,1946,24,124,-289
2654,1954,19,88,-265
2608,1890,16,-9999,-403
2625,1924,27,139,-321
2612,1898,16,-9999,-425
2629,1972,20,-9999,-371
2663,1968,395,615,-220
2664,1874,28,138,-494
2651,1960,21,113,-303
2638,1922,32,191,-342
2655,1888,29,149,-516
2626,1882,13,-9999,-496
2643,1896,32,191,-530
2642,1901,29,157,-493
2673,1948,344,451,-107
2668,1945,72,278,-206
2673,1909,17,59,-337
2677,1893,27,119,-381
2656,1952,21,111,-242
2647,1942,29,161,-304
2673,1975,621,801,-180
2669,1894,27,125,-422
2644,1928,29,155,-324
2677,1927,28,146,-251
2648,1951,28,167,-303
2607,1964,25,-9999,-449
2674,1935,33,245,-263
2661,1959,151,359,-208
2649,1959,21,94,-316
2592,1894,22,-9999,-327
2596,1878,16,-9999,-300
2669,1928,32,177,-279
2595,1917,23,-9999,-312
2599,1885,16,-9999,-300
2644,1902,26,131,-485
2621,1969,27,-9999,-450
2666,1950,150,330,-180
2609,1929,27,171,-312
2596,1957,25,-9999,-388
2674,1905,18,49,-348
2600,1876,16,-9999,-305
2678,1897,25,100,-360
2604,1924,23,-9999,-297
2670,1961,487,542,-55
2681,1960,671,764,-93
2601,1946,25,-9999,-306
2680,1917,13,51,-264
2622,1888,16,-9999,-504
2610,1880,16,-9999,-389
2597,1906,21,-9999,-308
2658,1888,30,159,-498
2675,1922,28,132,-275
2618,1931,26,156,-315
2662,1880,24,101,-484
2593,1931,22,-9999,-312
2627,1883,13,-9999,-506
2672,1932,35,205,-265
2602,1899,22,-9999,-300
2639,1952,24,101,-347
2667,1923,33,184,-301
2681,1954,610,701,-91
2623,1920,28,148,-325
2631,1953,26,-9999,-352
2602,1933,22,-9999,-308
2681,1932,62,287,-225
2624,1937,28,160,-323
2615,1921,24,119,-313
2623,1894,15,-9999,-498
2611,1894,16,-9999,-425
2616,1936,26,161,-317
2641,1911,26,137,-408
2628,1887,17,-9999,-523
2645,1895,31,174,-534
2617,1878,13,-9999,-427
2616,1919,23,108,-314
2633,1959,24,-9999,-350
2603,1895,22,-9999,-328
2620,1887,16,-9999,-494
2637,1943,29,172,-332
2671,1975,569,811,-242
2659,1943,29,150,-243
2646,1967,20,-9999,-392
2634,1903,22,102,-461
2650,1918,33,194,-367
2638,1903,26,138,-471
2637,1896,30,179,-530
2654,1950,23,114,-260
2625,1888,16,-9999,-512
2629,1960,24,-9999,-350
2651,1972,49,-9999,-273
2668,1902,23,86,-394
2638,1950,24,67,-346
2656,1902,21,69,-456
2647,1876,24,112,-545
2677,1913,15,58,-298
2648,1885,27,143,-549
2652,1917,32,177,-370
2660,1932,35,212,-284
2635,1938,31,182,-326
2657,1922,30,158,-331
2644,1964,20,-9999,-370
2677,1947,414,514,-100
2665,1955,266,374,-108
2652,1923,27,130,-336
2595,1928,22,-9999,-312
2674,1971,596,855,-259
2678,1963,651,749,-98
2621,1892,16,-9999,-499
2649,1923,27,138,-339
2592,1922,23,-9999,-335
2657,1900,22,80,-461
2600,1953,25,-9999,-306
2609,1973,25,-9999,-404
2613,1957,26,-9999,-408
2601,1893,22,-9999,-301
2678,1909,16,62,-310
2604,1896,22,-9999,-342
2649,1885,26,134,-545
2653,1917,32,175,-368
2630,1948,27,-9999,-349
2658,1941,27,144,-256
2680,1945,413,528,-115
2639,1894,30,173,-549
2610,1916,20,-9999,-287
2672,1881,20,59,-434
2675,1950,424,523,-99
2618,1967,26,-9999,-450
2593,1943,24,-9999,-300
2672,1960,525,580,-55
2631,1895,16,53,-526
2676,1952,492,564,-72
2606,1935,23,163,-311
2639,1924,30,167,-336
2667,1903,23,83,-394
2632,1966,22,-9999,-350
2636,1934,28,150,-323
2623,1956,27,-9999,-356
2611,1956,25,-9999,-400
2631,1925,29,157,-327
2680,1885,24,92,-385
2606,1897,22,-9999,-370
2641,1969,20,-9999,-417
2628,1949,27,-9999,-350
2603,1957,25,-9999,-426
2636,1900,27,145,-496
2624,1900,16,-9999,-458
2645,1930,32,185,-322
2616,1964,26,-9999,-450
2681,1958,654,750,-96
2620,1932,26,153,-317
2671,1882,21,61,-436
2641,1875,14,58,-537
2646,1880,28,155,-550
2645,1915,28,146,-385
2617,1906,23,-9999,-377
2650,1955,20,96,-298
2620,1891,16,-9999,-497
2608,1883,16,-9999,-369
2659,1971,261,532,-271
2612,1971,26,-9999,-422
2663,1899,29,139,-435
2634,1923,31,178,-334
2651,1891,28,146,-530
2650,1874,25,121,-543
2654,1914,25,113,-387
2680,1959,649,747,-98
2642,1954,23,79,-338
2629,1932,29,163,-322
2664,1962,338,480,-142
2651,1936,32,193,-298
2668,1874,28,128,-475
2655,1976,146,337,-191
2626,1922,27,140,-327
2647,1912,25,123,-404
2643,1937,32,191,-316
2677,1885,24,91,-400
2665,1917,24,102,-334
2640,1913,27,147,-391
2673,1934,34,216,-262
2660,1952,28,208,-208
2648,1960,20,90,-326
2657,1966,116,465,-349
2665,1951,145,331,-186
2607,1892,16,-9999,-404
2595,1956,25,-9999,-347
2640,1959,22,-9999,-350
2599,1940,24,-9999,-306
2678,1975,724,886,-162
2621,1928,27,145,-317
2649,1951,28,160,-297
2592,1966,25,-9999,-450
2596,1902,20,-9999,-314
2599,1893,22,-9999,-299
2600,1949,25,-9999,-301
2630,1897,15,48,-504
2618,1889,16,-9999,-473
2605,1913,21,-9999,-274
2666,1913,20,59,-352
2670,1889,27,123,-430
2662,1937,26,165,-256
2605,1930,23,-9999,-308
2639,1914,28,150,-383
2610,1888,16,-9999,-410
2614,1912,22,-9999,-305
2675,1914,16,62,-305
2662,1888,29,140,-477
2679,1922,20,73,-254
2622,1931,27,148,-317
2593,1971,25,-9999,-448
2597,1947,24,-9999,-299
2676,1924,28,135,-264
2619,1923,28,151,-319
2681,1898,23,85,-340
2639,1944,28,160,-329
2627,1952,27,-9999,-349
2614,1946,26,-9999,-332
2602,1970,25,-9999,-433
2636,1970,20,-9999,-369
2624,1962,27,-9999,-383
2611,1920,21,-9999,-301
2606,1945,25,-9999,-319
2632,1881,11,-9999,-524
2619,1889,16,-9999,-489
2641,1949,23,104,-335
2594,1877,16,-9999,-300
2603,1921,23,-9999,-289
2611,1886,16,-9999,-414
2645,1966,20,-9999,-386
2615,1918,22,-9999,-310
2620,1936,28,167,-320
2671,1918,22,98,-307
2659,1886,29,145,-495
2646,1892,29,159,-547
2617,1934,26,157,-316
2634,1876,14,-9999,-514
2633,1919,27,142,-345
2650,1927,28,147,-322
2637,1887,22,107,-564
2659,1967,213,489,-276
2612,1943,25,56,-322
2663,1935,31,184,-263
2664,1911,21,74,-371
2634,1959,24,-9999,-350
2638,1959,22,-9999,-351
2654,1878,26,115,-526
2626,1911,25,-9999,-367
2642,1926,27,141,-331
2629,1888,17,-9999,-530
2664,1926,27,132,-297
2668,1974,500,781,-281
2655,1948,24,119,-254
2598,1929,22,-9999,-305
2660,1894,29,145,-474
2648,1894,28,148,-532
2635,1916,26,137,-363
2656,1925,25,117,-318
2643,1965,20,-9999,-380
2647,1933,37,227,-313
2665,1881,24,100,-469
2640,1893,30,173,-555
2598,1899,22,-9999,-300
2677,1954,542,629,-87
2648,1924,27,132,-337
2607,1931,24,151,-311
2661,1922,30,162,-320
2592,1883,16,-9999,-301
2607,1912,20,-9999,-269
2669,1955,394,488,-94
2640,1923,31,175,-340
2599,1976,25,-9999,-402
2678,1939,146,355,-209
2621,1964,27,-9999,-447
2609,1900,22,-9999,-378
2653,1923,27,126,-335
2596,1922,23,-9999,-306
2613,1900,16,-9999,-421
2681,1943,370,474,-104
2600,1913,20,-9999,-291
2661,1892,30,147,-474
2604,1953,25,-9999,-340
2649,1892,29,151,-538
2670,1938,27,215,-244
2613,1949,26,-9999,-341
2630,1877,11,-9999,-496
2605,1885,16,-9999,-359
2593,1917,23,-9999,-329
2666,1885,25,112,-456
2597,1885,16,-9999,-300
2670,1917,20,69,-315
2658,1885,30,157,-501
2675,1961,593,665,-72
2639,1886,23,115,-564
2627,1918,26,140,-336
2672,1889,27,118,-418
2676,1897,25,105,-371
2602,1908,20,-9999,-296
2675,1878,19,43,-428
2679,1894,27,118,-367
2622,1959,27,-9999,-379
2667,1958,388,460,-72
2610,1943,25,63,-320
2632,1943,28,163,-335
2676,1944,316,426,-110
2619,1967,27,-9999,-450
2594,1943,24,-9999,-300
2627,1948,27,-9999,-347
2602,1942,24,-9999,-310
2624,1974,20,-9999,-419
2611,1948,25,-9999,-336
2632,1909,27,153,-400
2594,1913,20,-9999,-323
2624,1876,11,-9999,-444
2628,1892,16,-9999,-524
2616,1892,16,-9999,-460
2633,1930,27,141,-323
2603,1914,20,-9999,-281
2620,1972,24,-9999,-446
2671,1938,28,228,-236
2608,1940,25,120,-314
2659,1914,23,93,-373
2646,1920,34,204,-357
2617,1962,26,-9999,-450
2650,1947,25,141,-289
2654,1955,19,94,-267
2608,1891,16,-9999,-405
2625,1947,27,-9999,-344
2612,1899,16,-9999,-418
2629,1971,20,-9999,-362
2663,1971,387,689,-302
2664,1875,27,125,-490
2651,1963,21,143,-312
2638,1923,32,186,-339
2655,1891,28,142,-511
2626,1883,15,-9999,-501
2643,1899,31,177,-512
2642,1898,33,197,-521
2668,1946,99,295,-196
2673,1908,17,58,-341
2677,1892,27,118,-383
2656,1953,20,111,-244
2647,1937,35,219,-307
2669,1893,27,123,-426
2644,1929,30,163,-323
2677,1926,28,138,-253
2607,1967,25,-9999,-441
2652,1976,51,258,-207
2674,1932,34,200,-262
2661,1958,133,332,-199
2621,1887,16,-9999,-499
2649,1958,21,93,-312
2592,1895,22,-9999,-332
2596,1879,16,-9999,-300
2669,1927,30,163,-282
2595,1916,23,-9999,-311
2599,1884,16,-9999,-301
2644,1903,25,125,-480
2621,1968,27,-9999,-450
2666,1951,183,350,-167
2609,1928,26,153,-311
2596,1958,25,-9999,-418
2674,1902,22,73,-361
2600,1877,16,-9999,-301
2678,1902,21,65,-340
2604,1925,23,-9999,-299
2670,1966,516,633,-117
2630,1969,20,-9999,-348
2658,1934,30,154,-282
2601,1945,24,-9999,-307
2680,1918,14,53,-260
2622,1889,16,-9999,-504
2610,1881,16,-9999,-390
2597,1905,21,-9999,-309
2658,1889,30,156,-497
2675,1925,29,150,-267
2618,1928,27,154,-316
2662,1881,25,109,-483
2593,1930,22,-9999,-316
2627,1882,13,-9999,-501
2672,1933,35,206,-263
2602,1896,22,-9999,-306
2639,1955,23,-9999,-349
2667,1922,34,193,-304
2632,1971,20,-9999,-350
2623,1923,27,147,-322
2631,1952,26,-9999,-353
2602,1930,22,-9999,-306
2606,1874,16,-9999,-355
2624,1938,28,156,-325
2615,1920,22,101,-312
2603,1976,25,-9999,-400
2605,1876,16,-9999,-350
2623,1889,16,-9999,-507
2611,1897,16,-9999,-420
2616,1937,26,160,-317
2641,1910,26,133,-416
2628,1880,11,-9999,-499
2645,1894,31,172,-541
2617,1877,13,-9999,-422
2633,1958,24,-9999,-351
2603,1894,16,-9999,-334
2620,1880,15,-9999,-451
2637,1942,30,180,-329
2671,1974,557,816,-259
2605,1967,25,-9999,-447
2659,1942,27,150,-247
2646,1964,20,-9999,-361
2634,1900,22,99,-492
2650,1919,34,203,-361
2638,1900,30,169,-499
2637,1895,29,168,-540
2654,1951,22,106,-260
2625,1895,15,-9999,-498
2629,1943,27,112,-336
2651,1975,57,-9999,-254
2668,1903,22,78,-389
2638,1951,24,77,-347
2656,1903,20,63,-450
2680,1973,743,949,-206
2647,1879,27,147,-548
2677,1912,15,59,-303
2648,1886,28,152,-549
2652,1918,33,193,-365
2660,1933,34,193,-280
2647,1973,21,-9999,-469
2635,1941,32,194,-330
2657,1921,33,186,-336
2644,1965,20,-9999,-379
2677,1946,398,500,-102
2665,1954,240,365,-125
2652,1948,25,133,-275
2595,1931,22,-9999,-307
2674,1968,593,780,-187
2678,1960,632,713,-81
2621,1891,16,-9999,-501
2649,1922,29,157,-344
2592,1923,22,-9999,-332
2609,1883,16,-9999,-380
2657,1891,29,147,-501
2600,1954,25,-9999,-328
2598,1951,25,-9999,-299
2609,1972,25,-9999,-410
2613,1956,26,-9999,-385
2601,1892,16,-9999,-305
2598,1975,25,-9999,-402
2604,1897,22,-9999,-338
2649,1884,25,120,-545
2653,1916,30,155,-374
2630,1949,27,-9999,-352
2658,1938,23,136,-267
2680,1946,442,553,-111
2639,1889,28,157,-565
2610,1917,21,-9999,-290
2672,1882,20,59,-431
2675,1889,26,113,-402
2618,1964,26,-9999,-450
2593,1942,24,-9999,-300
2672,1961,533,588,-55
2631,1894,16,50,-533
2676,1953,510,581,-71
2606,1932,23,148,-311
2639,1927,27,140,-329
2667,1902,24,92,-399
2681,1968,721,879,-158
2632,1967,22,-9999,-349
2636,1935,29,159,-323
2623,1959,27,-9999,-371
2673,1946,292,419,-127
2611,1959,25,-9999,-448
2631,1924,29,155,-328
2606,1902,22,-9999,-331
2641,1968,20,-9999,-404
2628,1950,27,-9999,-350
2606,1963,25,-9999,-450
2603,1956,25,-9999,-403
2636,1901,26,140,-485
2624,1901,17,-9999,-448
2645,1929,31,170,-322
2616,1965,26,-9999,-450
2620,1933,27,155,-318
2671,1893,27,125,-415
2641,1874,13,55,-535
2646,1881,28,152,-552
2645,1914,26,135,-392
2617,1905,23,-9999,-389
2650,1952,24,134,-292
2620,1916,24,121,-329
2608,1884,16,-9999,-374
2659,1970,248,533,-285
2663,1898,29,141,-440
2634,1920,28,150,-344
2651,1890,28,139,-531
2650,1875,25,122,-542
2654,1915,27,131,-379
2642,1955,23,61,-339
2629,1931,30,170,-321
2664,1963,348,505,-157
2651,1939,31,185,-292
2668,1875,26,111,-471
2626,1923,27,140,-324
2647,1915,28,146,-387
2635,1875,14,-9999,-515
2643,1936,33,195,-315
2677,1884,23,84,-402
2673,1976,633,794,-161
2665,1916,22,84,-339
2640,1914,27,150,-385
2673,1933,34,207,-263
2660,1953,34,222,-207
2648,1961,20,89,-330
2635,1969,20,-9999,-350
2657,1965,101,450,-349
2665,1950,113,311,-198
2607,1895,16,-9999,-389
2595,1959,25,-9999,-433
2640,1944,28,163,-327
2599,1943,24,-9999,-304
2678,1972,693,910,-217
2621,1927,27,144,-318
2649,1950,29,173,-296
2592,1967,25,-9999,-450
2596,1903,21,-9999,-314
2599,1892,22,-9999,-299
2600,1950,25,-9999,-299
2613,1976,26,-9999,-400
2630,1902,18,64,-452
2618,1902,17,-9999,-424
2605,1912,21,-9999,-276
2678,1878,21,62,-415
2666,1894,28,128,-440
2670,1894,27,126,-417
2658,1974,263,423,-160
2662,1942,20,164,-233
2605,1929,23,-9999,-307
2610,1889,16,-9999,-411
2614,1913,22,-9999,-304
2675,1917,16,71,-293
2662,1889,29,148,-475
2679,1949,494,585,-91
2622,1928,27,142,-318
2593,1970,25,-9999,-450
2597,1946,24,-9999,-300
2676,1925,29,141,-262
2619,1922,29,171,-320
2681,1897,24,91,-344
2639,1947,25,111,-336
2627,1955,27,-9999,-349
2614,1947,26,-9999,-335
2602,1971,25,-9999,-425
2636,1971,20,-9999,-382
2624,1963,27,-9999,-394
2611,1923,20,62,-308
2632,1882,11,-9999,-528
2619,1888,16,-9999,-487
2641,1948,24,112,-333
2594,1874,16,-9999,-305
2603,1920,23,-9999,-286
2645,1965,20,-9999,-375
2615,1913,22,-9999,-311
2620,1937,28,170,-320
2671,1913,19,56,-328
2646,1893,29,162,-544
2617,1933,26,157,-315
2634,1877,14,-9999,-518
2633,1918,26,138,-349
2650,1924,26,126,-334
2637,1886,19,92,-561
2608,1912,22,-9999,-268
2659,1966,199,476,-277
2612,1936,25,175,-314
2663,1934,34,198,-267
2664,1912,21,70,-366
2634,1956,24,-9999,-352
2638,1956,23,-9999,-351
2654,1879,24,106,-525
2626,1908,21,-9999,-389
2642,1927,27,143,-328
2629,1903,18,66,-438
2664,1927,29,158,-293
2668,1975,504,768,-264
2655,1951,22,105,-251
2598,1934,22,-9999,-304
2660,1895,30,150,-470
2648,1895,28,144,-526
2635,1919,27,147,-349
2656,1926,27,137,-314
2643,1964,20,-9999,-371
2647,1932,36,225,-315
2665,1880,24,100,-470
2640,1894,30,177,-549
2598,1896,22,-9999,-299
2677,1953,528,607,-79
2648,1925,27,133,-332
2607,1930,24,139,-311
2661,1921,33,189,-324
2592,1884,16,-9999,-303
2607,1915,21,-9999,-276
2669,1954,375,477,-102
2640,1924,29,161,-336
2644,1876,19,76,-545
2678,1936,51,317,-267
2621,1963,27,-9999,-437
2666,1976,463,698,-235
2609,1891,16,-9999,-410
2653,1922,29,150,-339
2596,1923,23,-9999,-307
2613,1899,16,-9999,-429
2600,1914,20,-9999,-291
2661,1891,30,155,-477
2604,1954,25,-9999,-359
2649,1899,25,115,-500
2670,1939,24,229,-234
2613,1948,26,-9999,-338
2680,1891,26,109,-371
2593,1916,23,-9999,-331
2666,1882,24,96,-463
2597,1884,16,-9999,-300
2658,1882,29,145,-503
2675,1960,586,653,-67
2662,1970,357,647,-290
2639,1881,18,90,-553
2627,1889,16,-9999,-521
2672,1890,27,121,-416
2676,1898,25,99,-367
2602,1909,21,-9999,-294
2675,1881,20,57,-421
2679,1889,26,108,-381
2622,1956,27,-9999,-361
2667,1945,42,257,-215
2610,1940,25,117,-315
2632,1944,28,154,-337
2676,1945,356,454,-98
2619,1966,27,-9999,-450
2594,1940,24,-9999,-300
2627,1951,27,-9999,-349
2602,1943,24,-9999,-310
2605,1899,22,-9999,-339
2624,1975,20,-9999,-408
2611,1951,25,-9999,-350
2632,1910,28,162,-393
2594,1910,20,-9999,-323
2624,1877,11,-9999,-454
2628,1893,15,-9999,-521
2615,1885,16,-9999,-437
2616,1893,15,-9999,-462
2633,1929,28,151,-323
2603,1917,20,-9999,-279
2620,1973,24,-9999,-433
2671,1949,307,435,-128
2608,1941,25,106,-315
2659,1917,29,149,-355
2646,1921,33,194,-351
2663,1885,26,120,-472
2617,1961,26,-9999,-449
2650,1944,24,122,-290
2654,1952,19,94,-261
2608,1892,16,-9999,-406
2625,1946,27,-9999,-341
2612,1908,22,-9999,-298
2629,1970,20,-9999,-352
2663,1970,390,679,-289
2664,1876,26,112,-486
2651,1962,21,132,-309
2638,1920,31,184,-350
2655,1890,28,143,-513
2626,1880,11,-9999,-488
2643,1898,32,187,-521
2642,1899,32,185,-513
2668,1947,128,309,-181
2673,1965,576,675,-99
2673,1899,25,103,-379
2677,1891,27,117,-386
2656,1954,20,116,-246
2647,1936,35,215,-307
2669,1892,27,125,-428
2644,1930,31,176,-322
2677,1925,27,128,-256
2607,1966,25,-9999,-444
2674,1933,34,211,-262
2661,1957,117,312,-195
2621,1886,16,-9999,-497
2649,1957,21,93,-309
2592,1912,20,-9999,-342
2669,1926,30,157,-285
2595,1919,23,-9999,-313
2599,1887,16,-9999,-298
2644,1896,32,184,-529
2666,1948,85,273,-188
2609,1935,26,179,-312
2596,1959,25,-9999,-437
2674,1903,20,61,-357
2600,1878,16,-9999,-300
2678,1903,20,57,-336
2604,1926,23,-9999,-302
2670,1967,519,655,-136
2630,1974,20,-9999,-383
2658,1935,28,135,-278
2601,1944,24,-9999,-308
2680,1919,15,56,-257
2622,1894,15,-9999,-497
2610,1878,16,-9999,-386
2597,1904,21,-9999,-309
2658,1918,32,176,-352
2675,1924,29,146,-269
2618,1929,27,154,-316
2662,1886,27,127,-479
2598,1954,25,-9999,-321
2593,1929,22,-9999,-318
2627,1885,15,-9999,-514
2672,1934,34,209,-262
2631,1917,26,135,-347
2602,1897,22,-9999,-302
2639,1954,24,-9999,-349
2667,1925,30,158,-294
2610,1976,25,-9999,-400
2632,1972,20,-9999,-357
2623,1922,29,160,-323
2594,1976,25,-9999,-415
2631,1955,26,-9999,-351
2602,1931,22,-9999,-307
2606,1875,16,-9999,-356
2624,1939,28,148,-327
2615,1923,27,147,-315
2623,1888,16,-9999,-507
2611,1896,16,-9999,-422
2616,1938,25,160,-318
2641,1909,25,126,-425
2628,1881,11,-9999,-503
2645,1893,30,170,-548
2617,1876,13,-9999,-417
2633,1957,24,-9999,-351
2603,1881,16,-9999,-329
2620,1881,15,-9999,-457
2637,1941,31,186,-327
2671,1969,538,751,-213
2608,1969,25,-9999,-429
2659,1945,29,150,-237
2646,1965,20,-9999,-369
2634,1901,22,102,-481
2650,1916,30,161,-378
2638,1901,28,159,-488
2637,1894,28,157,-547
2654,1948,23,118,-261
2625,1894,15,-9999,-503
2629,1942,26,116,-333
2664,1968,428,654,-226
2651,1974,59,-9999,-257
2668,1896,28,130,-421
2638,1948,25,78,-341
2656,1888,30,155,-510
2647,1878,27,146,-548
2673,1943,174,340,-166
2680,1969,707,899,-192
2648,1887,29,154,-550
2652,1919,34,201,-359
2660,1934,32,168,-276
2647,1972,21,-9999,-469
2673,1962,561,618,-57
2635,1940,32,194,-328
2657,1920,34,198,-342
2644,1966,20,-9999,-389
2677,1945,377,476,-99
2665,1953,209,353,-144
2652,1949,26,138,-275
2595,1930,22,-9999,-309
2674,1969,589,818,-229
2678,1961,639,723,-84
2621,1890,16,-9999,-501
2649,1921,32,183,-350
2592,1924,22,-9999,-331
2609,1882,16,-9999,-377
2596,1908,20,-9999,-309
2657,1890,29,151,-502
2600,1955,25,-9999,-357
2609,1963,25,-9999,-450
2613,1955,26,-9999,-371
2601,1899,22,-9999,-300
2604,1898,22,-9999,-330
2653,1915,27,135,-381
2630,1938,26,140,-327
2658,1939,24,138,-263
2680,1947,467,568,-101
2639,1888,27,146,-567
2610,1914,22,-9999,-281
2672,1883,21,61,-428
2675,1888,25,106,-404
2618,1965,26,-9999,-450
2662,1914,22,85,-362
2679,1976,746,924,-178
2593,1941,24,-9999,-300
2672,1962,539,597,-58
2631,1889,17,73,-543
2676,1954,527,603,-76
2606,1933,23,155,-311
2639,1926,28,146,-331
2667,1889,28,133,-446
2636,1928,28,146,-325
2623,1958,27,-9999,-367
2611,1958,25,-9999,-442
2631,1927,29,162,-325
2606,1903,22,-9999,-323
2641,1975,57,-9999,-524
2628,1951,27,-9999,-350
2603,1959,25,-9999,-451
2636,1902,25,133,-475
2624,1902,17,-9999,-438
2645,1928,29,157,-324
2616,1966,26,-9999,-449
2620,1934,27,159,-319
2671,1892,27,124,-418
2646,1886,29,164,-556
2645,1913,26,127,-398
2617,1904,23,-9999,-398
2650,1953,22,117,-294
2620,1917,25,135,-327
2608,1885,16,-9999,-380
2659,1973,288,496,-208
2663,1893,29,142,-460
2634,1921,29,163,-341
2651,1893,28,141,-525
2654,1912,23,90,-399
2642,1952,24,110,-335
2629,1930,31,174,-321
2664,1964,360,539,-179
2651,1938,32,186,-294
2626,1920,27,143,-330
2647,1914,27,134,-394
2635,1874,14,-9999,-511
2643,1939,32,189,-315
2677,1883,22,77,-404
2665,1891,28,136,-454
2640,1915,28,152,-379
2673,1932,34,201,-264
2660,1954,43,244,-201
2648,1962,20,90,-334
2635,1968,20,-9999,-349
2657,1964,85,429,-344
2665,1949,82,286,-204
2607,1894,16,-9999,-396
2595,1958,25,-9999,-408
2640,1945,27,154,-329
2599,1942,24,-9999,-305
2678,1973,704,907,-203
2621,1926,27,144,-317
2649,1949,30,176,-295
2592,1952,24,-9999,-299
2596,1896,22,-9999,-299
2599,1895,22,-9999,-299
2600,1951,25,-9999,-298
2613,1927,28,169,-313
2630,1903,18,69,-443
2618,1903,23,-9999,-410
2605,1911,20,-9999,-279
2678,1879,21,59,-413
2593,1879,16,-9999,-299
2666,1895,28,131,-437
2653,1887,27,133,-527
2670,1895,28,131,-413
2658,1975,271,399,-128
2662,1943,20,163,-229
2605,1928,23,-9999,-306
2614,1918,22,-9999,-307
2675,1916,16,63,-297
2662,1894,30,148,-463
2679,1948,473,567,-94
2622,1929,26,144,-318
2593,1969,25,-9999,-450
2597,1945,24,-9999,-300
2676,1926,29,148,-259
2619,1925,27,147,-316
2681,1896,24,98,-349
2639,1946,25,132,-333
2627,1954,27,-9999,-349
2614,1944,26,51,-326
2602,1968,25,-9999,-447
2636,1964,22,-9999,-350
2624,1964,27,-9999,-404
2611,1922,20,-9999,-306
2632,1883,11,-9999,-532
2619,1891,16,-9999,-491
2680,1890,25,106,-373
2641,1939,31,182,-319
2594,1875,16,-9999,-303
2603,1923,23,-9999,-294
2645,1964,20,-9999,-366
2615,1912,22,-9999,-313
2620,1938,28,168,-322
2671,1912,19,57,-333
2605,1976,25,-9999,-400
2646,1914,27,135,-393
2617,1932,26,159,-315
2634,1874,14,-9999,-507
2633,1917,26,133,-353
2650,1925,26,128,-330
2637,1885,17,80,-560
2608,1913,20,-9999,-271
2612,1937,25,174,-315
2663,1929,37,227,-288
2664,1913,21,67,-360
2634,1957,24,-9999,-351
2638,1957,23,-9999,-351
2654,1876,29,155,-529
2626,1909,23,-9999,-381
2680,1964,692,805,-113
2642,1924,28,153,-337
2629,1902,17,63,-448
2664,1928,34,195,-290
2668,1968,476,686,-210
2655,1950,23,112,-251
2598,1935,23,-9999,-304
2660,1888,29,149,-487
2648,1896,27,139,-521
2635,1918,27,140,-353
2656,1927,29,157,-310
2643,1967,20,-9999,-401
2647,1935,35,215,-309
2665,1887,27,127,-460
2669,1919,26,133,-310
2640,1895,31,184,-541
2598,1897,22,-9999,-300
2677,1952,514,589,-75
2648,1926,27,138,-328
2607,1941,25,112,-315
2661,1920,34,201,-330
2592,1885,16,-9999,-304
2607,1914,21,-9999,-273
2669,1953,351,460,-109
2640,1925,28,151,-334
2644,1877,21,98,-547
2678,1937,76,332,-256
2621,1962,27,-9999,-423
2609,1890,16,-9999,-409
2653,1921,32,177,-345
